memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,warm,False,1878,0.288319,342505,11180,48.0
512,warm,False,1827,0.247788,298597,3590,47.0
512,warm,False,1819,0.271872,326375,13430,48.0
512,warm,False,1918,0.193916,253886,3630,48.0
512,warm,False,1839,0.278253,334157,3500,47.0
512,warm,False,1930,0.247105,291452,3770,48.0
512,warm,False,1781,0.34931,397561,5640,47.0
512,warm,False,1862,0.261245,312679,3490,47.0
512,warm,False,5972,0.234335,295464,7880,48.0
512,warm,False,1799,0.291961,344957,11070,48.0
512,warm,False,1878,0.312028,360739,12310,48.0
512,warm,False,1898,0.297402,348304,3730,48.0
512,warm,False,1946,0.297115,352542,3730,47.0
512,warm,False,10086,0.273972,329333,12060,48.0
512,warm,False,1897,0.246689,293400,3470,48.0
512,warm,False,1839,0.237612,284447,3500,48.0
512,warm,False,1906,0.311343,358877,3640,48.0
256,cold,True,472575,0.267941,1065258,476790,47.0
256,cold,True,480003,0.230496,994735,482620,46.0
256,cold,True,479745,0.253406,1031395,501280,47.0
256,cold,True,443701,0.278308,1017757,447740,47.0
256,cold,True,481228,0.184966,962686,502120,47.0
256,cold,True,466095,0.240063,1028023,488290,47.0
256,cold,True,450329,0.240317,975100,470960,47.0
256,cold,True,469895,0.219726,983515,490380,47.0
256,cold,True,480711,0.270759,1039672,500780,47.0
256,cold,True,444084,0.206236,946997,468440,47.0
256,cold,True,470208,0.194942,981166,474210,47.0
256,cold,True,464224,0.194852,935136,467930,47.0
256,cold,True,446711,0.216329,957696,469290,47.0
256,cold,True,447365,0.277822,1005062,470450,47.0
256,cold,True,468829,0.276147,1048182,490110,47.0
